EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-06-00010,2026-01-15T01:34:30,Defence Networks,DEPT-06,S06-BKP01,S06-APP01,10.2.62.203,10.3.63.209,53,22,UDP,43864,41749,195,494,91.16,5,2,1,auth.local,5,No,USR-075,Password,Success,2,powershell,18,Critical,Internal,OWNER-06,3.2,No,None,Normal,Normal,Normal,Normal,None,Normal,939.1509433962265,7.558139534883721,0.6666666666666666,0.689,3,2.0,7.0
N-06-00011,2026-01-07T01:20:19,Defence Networks,DEPT-06,S06-WS01,S06-MGMT01,10.2.62.211,10.3.63.239,443,22,UDP,24618,48020,350,358,91.98,8,1,4,internal.gov.local,5,No,USR-030,Certificate,Success,0,java,0,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,789.7151554685801,7.697325505544684,0.0,0.708,5,2.0,9.0
N-06-00012,2026-01-13T10:56:55,Defence Networks,DEPT-06,S06-GW01,S06-VPN01,10.2.62.33,10.3.63.190,22,80,UDP,29335,63796,401,50,20.36,7,5,3,auth.local,1,No,USR-063,SSO,Success,0,java,8,High,DMZ,OWNER-06,6.4,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4574.214145383105,22.151277013752456,0.0,0.451,8,2.0,12.0
N-06-00013,2026-01-17T07:21:09,Defence Networks,DEPT-06,S06-VPN01,S06-GW01,10.2.62.99,10.3.63.172,80,443,TCP,39558,20743,489,308,111.9,8,4,4,auth.local,2,Yes,USR-031,SSO,Success,1,powershell,17,High,DMZ,OWNER-06,6.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,538.8829311885612,7.12243074173369,0.5,0.797,13,2.0,12.0
N-06-00014,2026-01-20T17:16:17,Defence Networks,DEPT-06,S06-CTRL01,S06-MGMT01,10.2.62.232,10.3.63.161,53,53,TCP,26570,2650,273,23,48.7,5,4,2,auth.local,2,No,USR-011,Password,Success,0,powershell,10,Critical,OT,OWNER-06,5.0,No,None,Normal,Normal,Normal,Normal,None,Normal,600.0,6.078028747433264,0.0,0.296,6,2.0,10.0
N-06-00015,2026-01-05T01:22:12,Defence Networks,DEPT-06,S06-GW01,S06-APP01,10.2.62.195,10.3.63.2,53,22,TCP,17120,14942,425,424,65.67,3,4,1,auth.local,1,Yes,USR-046,Password,Success,0,svchost,11,High,DMZ,OWNER-06,6.4,Yes,None,Normal,Normal,Normal,Normal,None,Normal,488.22902390741586,12.928277752398355,0.0,0.849,10,2.0,9.0
N-06-00016,2026-01-15T08:12:46,Defence Networks,DEPT-06,S06-CTRL01,S06-VPN01,10.2.62.105,10.3.63.79,80,80,TCP,19749,6899,465,72,108.19,4,4,2,auth.local,3,Yes,USR-006,SSO,Success,0,python,1,Critical,OT,OWNER-06,5.0,No,None,Normal,Normal,Normal,Normal,None,Normal,246.30742212773825,4.9634901562066736,0.0,0.537,11,2.0,10.0
N-06-00017,2026-01-14T16:05:52,Defence Networks,DEPT-06,S06-BKP01,S06-DB01,10.2.62.37,10.3.63.171,8080,80,TCP,35047,24582,415,414,52.02,5,4,2,internal.gov.local,2,No,USR-034,SSO,Success,0,svchost,17,Critical,Internal,OWNER-06,3.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1146.2706651287965,15.936178392925797,0.0,0.829,6,2.0,10.0
N-06-00018,2026-01-04T09:33:47,Defence Networks,DEPT-06,S06-WS01,S06-GW01,10.2.62.232,10.3.63.160,53,22,TCP,31697,55287,43,132,119.27,5,2,1,internal.gov.local,2,No,USR-006,SSO,Success,2,svchost,20,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,729.303261507504,1.4672591598893268,0.6666666666666666,0.175,3,2.0,7.0
N-06-00019,2026-01-17T03:36:10,Defence Networks,DEPT-06,S06-VPN01,S06-BKP01,10.2.62.178,10.3.63.229,80,5432,TCP,8887,58665,238,354,64.46,4,1,2,auth.local,1,No,USR-014,Password,Success,1,python,18,High,DMZ,OWNER-06,6.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1047.9677319267764,9.183990071362086,0.5,0.592,3,2.0,7.0
N-06-00020,2026-01-14T18:39:01,Defence Networks,DEPT-06,S06-VPN01,S06-MON01,10.2.62.170,10.3.63.67,22,22,UDP,19295,25121,255,253,63.5,2,4,4,auth.local,4,No,USR-021,SSO,Success,1,python,11,High,DMZ,OWNER-06,6.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,699.4645669291339,8.0,0.5,0.508,8,2.0,12.0
N-06-00021,2026-01-08T02:09:50,Defence Networks,DEPT-06,S06-MGMT01,S06-APP01,10.2.62.99,10.3.63.184,443,80,UDP,19495,52004,183,517,0.96,7,5,2,internal.gov.local,4,No,USR-025,SSO,Success,0,svchost,9,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,74478.125,729.1666666666667,0.0,0.7,7,2.0,11.0
N-06-00022,2026-01-15T06:55:06,Defence Networks,DEPT-06,S06-AUTH01,S06-BKP01,10.2.62.87,10.3.63.236,22,80,TCP,38241,62474,135,552,89.09,1,5,4,monitor.local,1,No,USR-052,Certificate,Success,0,python,8,Critical,Internal,OWNER-06,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1130.4860253676059,7.7113031765630256,0.0,0.687,9,2.0,13.0
N-06-00023,2026-01-19T22:35:21,Defence Networks,DEPT-06,S06-DB01,S06-MGMT01,10.2.62.208,10.3.63.24,53,5432,TCP,37495,54048,275,498,53.35,3,5,1,auth.local,3,No,USR-057,SSO,Success,1,java,14,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1715.8950328022493,14.489222118088097,0.5,0.773,6,2.0,10.0
N-06-00024,2026-01-19T21:24:32,Defence Networks,DEPT-06,S06-MON01,S06-AUTH01,10.2.62.101,10.3.63.76,443,5432,TCP,9830,21421,122,317,74.24,3,4,1,service.local,2,No,USR-033,Password,Success,0,python,16,High,Internal,OWNER-06,8.2,No,None,Normal,Normal,Normal,Normal,None,Normal,420.94558189655174,5.913254310344828,0.0,0.439,5,2.0,9.0
N-06-00025,2026-01-07T22:59:21,Defence Networks,DEPT-06,S06-DB01,S06-AUTH01,10.2.62.249,10.3.63.38,53,22,UDP,10935,69355,158,34,63.59,8,4,3,monitor.local,3,No,USR-055,SSO,Success,2,powershell,18,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1262.6199087906903,3.019342663940871,0.6666666666666666,0.192,7,2.0,11.0
N-06-00026,2026-01-02T10:33:27,Defence Networks,DEPT-06,S06-DB01,S06-GW01,10.2.62.205,10.3.63.228,8080,5432,UDP,36922,57606,416,125,102.76,4,5,1,internal.gov.local,1,No,USR-036,Certificate,Success,2,java,6,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,919.8910081743869,5.264694433631763,0.6666666666666666,0.541,6,2.0,10.0
N-06-00027,2026-01-08T18:04:58,Defence Networks,DEPT-06,S06-DB01,S06-MON01,10.2.62.83,10.3.63.236,443,5432,TCP,24468,32904,130,122,25.2,2,4,4,service.local,3,No,USR-060,Password,Success,2,python,6,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,2276.6666666666665,10.0,0.6666666666666666,0.252,8,2.0,12.0
N-06-00028,2026-01-19T09:25:12,Defence Networks,DEPT-06,S06-APP01,S06-CTRL01,10.2.62.113,10.3.63.84,443,22,UDP,9777,27420,444,543,59.94,8,1,2,service.local,4,No,USR-021,Certificate,Success,1,python,9,High,DMZ,OWNER-06,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,620.5705705705706,16.466466466466468,0.5,0.987,3,2.0,7.0
N-06-00029,2026-01-13T14:58:56,Defence Networks,DEPT-06,S06-MON01,S06-AUTH01,10.2.62.194,10.3.63.172,53,22,TCP,7608,68059,280,352,5.22,6,2,3,auth.local,3,No,USR-047,SSO,Success,0,svchost,5,High,Internal,OWNER-06,8.2,No,None,Normal,Normal,Normal,Normal,None,Normal,14495.593869731802,121.0727969348659,0.0,0.632,5,2.0,9.0
N-06-00030,2026-01-01T23:40:37,Defence Networks,DEPT-06,S06-AUTH01,S06-CTRL01,10.2.62.56,10.3.63.118,22,443,UDP,6536,1519,164,544,76.18,8,2,3,auth.local,2,No,USR-060,SSO,Success,0,java,16,Critical,Internal,OWNER-06,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,105.73641375689157,9.293777894460488,0.0,0.708,5,2.0,9.0
N-06-00031,2026-01-19T10:25:25,Defence Networks,DEPT-06,S06-CTRL01,S06-AUTH01,10.2.62.83,10.3.63.167,53,80,TCP,8044,26600,300,158,89.71,2,3,1,auth.local,1,No,USR-012,SSO,Success,0,svchost,17,Critical,OT,OWNER-06,5.0,No,None,Normal,Normal,Normal,Normal,None,Normal,386.177683647308,5.1053394270426935,0.0,0.458,4,2.0,8.0
N-06-00032,2026-01-04T22:21:44,Defence Networks,DEPT-06,S06-WS01,S06-CTRL01,10.2.62.204,10.3.63.184,443,22,UDP,7969,24773,305,273,103.62,3,2,4,monitor.local,5,No,USR-075,Certificate,Success,1,java,13,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,315.9814707585408,5.578073730939972,0.5,0.578,6,2.0,10.0
N-06-00033,2026-01-08T20:51:41,Defence Networks,DEPT-06,S06-WS01,S06-GW01,10.2.62.174,10.3.63.157,80,5432,TCP,27041,43463,162,47,118.56,4,3,2,monitor.local,1,No,USR-052,Certificate,Success,1,nginx,15,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,594.6693657219973,1.7628205128205128,0.5,0.209,5,2.0,9.0
N-06-00034,2026-01-04T18:37:52,Defence Networks,DEPT-06,S06-AUTH01,S06-VPN01,10.2.62.156,10.3.63.201,53,22,UDP,3859,10034,91,72,52.17,1,4,1,monitor.local,3,No,USR-069,Certificate,Success,2,python,16,Critical,Internal,OWNER-06,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,266.3024726854514,3.1244009967414224,0.6666666666666666,0.163,5,2.0,9.0
N-06-00035,2026-01-18T06:33:48,Defence Networks,DEPT-06,S06-WS01,S06-GW01,10.2.62.100,10.3.63.148,22,80,TCP,5068,10450,117,262,7.75,1,3,4,internal.gov.local,5,No,USR-022,Password,Success,2,svchost,5,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,2002.3225806451612,48.903225806451616,0.6666666666666666,0.379,7,2.0,11.0
N-06-00036,2026-01-04T06:48:57,Defence Networks,DEPT-06,S06-WS01,S06-BKP01,10.2.62.117,10.3.63.219,53,443,TCP,26061,43264,442,32,102.09,8,2,1,internal.gov.local,5,No,USR-076,Certificate,Success,2,java,9,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,679.0576941913997,4.642962092271525,0.6666666666666666,0.474,3,2.0,7.0
N-06-00037,2026-01-17T16:46:55,Defence Networks,DEPT-06,S06-WS01,S06-VPN01,10.2.62.49,10.3.63.155,8080,5432,TCP,13198,26496,457,341,23.97,5,2,4,internal.gov.local,1,No,USR-021,Password,Success,1,svchost,9,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1655.9866499791406,33.29161451814769,0.5,0.798,6,2.0,10.0
N-06-00038,2026-01-10T10:12:33,Defence Networks,DEPT-06,S06-VPN01,S06-DB01,10.2.62.72,10.3.63.57,53,443,UDP,19122,5046,202,77,15.21,5,3,1,internal.gov.local,3,No,USR-013,SSO,Success,2,svchost,20,High,DMZ,OWNER-06,6.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1588.9546351084812,18.34319526627219,0.6666666666666666,0.279,4,2.0,8.0
N-06-00039,2026-01-08T21:56:09,Defence Networks,DEPT-06,S06-MGMT01,S06-VPN01,10.2.62.209,10.3.63.192,22,443,UDP,28703,48962,323,438,7.86,3,2,2,internal.gov.local,1,Yes,USR-029,Password,Success,1,svchost,6,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,9881.043256997455,96.81933842239185,0.5,0.761,9,2.0,8.0
N-06-00040,2026-01-14T23:13:04,Defence Networks,DEPT-06,S06-DB01,S06-WS01,10.2.62.36,10.3.63.47,80,22,UDP,10477,62438,62,559,14.26,2,1,1,monitor.local,1,Yes,USR-076,Password,Success,1,nginx,15,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,5113.253856942497,43.54838709677419,0.5,0.621,7,2.0,6.0
N-06-00041,2026-01-18T09:23:58,Defence Networks,DEPT-06,S06-CTRL01,S06-MGMT01,10.2.62.165,10.3.63.191,80,53,UDP,1617,17571,373,540,87.21,8,4,4,monitor.local,4,Yes,USR-047,Password,Success,2,powershell,13,Critical,OT,OWNER-06,5.0,No,None,Normal,Normal,Normal,Normal,None,Normal,220.02063983488134,10.468982914803348,0.6666666666666666,0.913,13,2.0,12.0
N-06-00042,2026-01-17T05:17:14,Defence Networks,DEPT-06,S06-MON01,S06-MGMT01,10.2.62.165,10.3.63.157,22,80,UDP,19160,44640,3,200,46.37,6,2,2,auth.local,2,No,USR-041,SSO,Success,0,nginx,12,High,Internal,OWNER-06,8.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1375.889583782618,4.377830493853785,0.0,0.203,4,2.0,8.0
N-06-00043,2026-01-16T02:45:59,Defence Networks,DEPT-06,S06-DB01,S06-VPN01,10.2.62.16,10.3.63.227,80,5432,UDP,16653,65912,103,183,109.4,5,5,2,service.local,4,Yes,USR-074,Password,Success,2,java,3,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,754.7074954296161,2.6142595978062158,0.6666666666666666,0.286,12,2.0,11.0
N-06-00044,2026-01-11T08:50:09,Defence Networks,DEPT-06,S06-APP01,S06-DB01,10.2.62.153,10.3.63.54,8080,22,TCP,19795,50357,390,153,53.85,1,2,1,auth.local,2,No,USR-051,Certificate,Success,1,java,16,High,DMZ,OWNER-06,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1302.7298050139275,10.083565459610028,0.5,0.543,3,2.0,7.0
N-06-00045,2026-01-11T16:53:34,Defence Networks,DEPT-06,S06-APP01,S06-VPN01,10.2.62.18,10.3.63.123,443,80,TCP,17039,47669,390,81,60.27,2,4,4,monitor.local,5,Yes,USR-063,Password,Success,2,java,4,High,DMZ,OWNER-06,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1073.635307781649,7.8148332503733196,0.6666666666666666,0.471,13,2.0,12.0
N-06-00046,2026-01-05T03:00:50,Defence Networks,DEPT-06,S06-MGMT01,S06-MON01,10.2.62.161,10.3.63.39,8080,5432,TCP,15918,63748,34,42,47.26,4,5,3,service.local,3,No,USR-074,Password,Success,2,nginx,15,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1685.6961489631824,1.608125264494287,0.6666666666666666,0.076,8,2.0,12.0
N-06-00047,2026-01-02T09:41:59,Defence Networks,DEPT-06,S06-DB01,S06-AUTH01,10.2.62.155,10.3.63.156,8080,443,UDP,5489,32974,273,547,115.37,5,4,4,internal.gov.local,4,No,USR-021,SSO,Success,2,nginx,10,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,333.3882291756956,7.107566958481407,0.6666666666666666,0.82,8,2.0,12.0
N-06-00048,2026-01-11T22:59:24,Defence Networks,DEPT-06,S06-BKP01,S06-CTRL01,10.2.62.8,10.3.63.159,22,53,UDP,10670,27210,342,7,45.76,6,3,4,service.local,5,Yes,USR-002,Certificate,Success,2,svchost,18,Critical,Internal,OWNER-06,3.2,No,None,Normal,Normal,Normal,Normal,None,Normal,827.7972027972029,7.626748251748252,0.6666666666666666,0.349,12,2.0,11.0
N-06-00049,2026-01-19T01:07:41,Defence Networks,DEPT-06,S06-MGMT01,S06-AUTH01,10.2.62.94,10.3.63.230,22,80,TCP,20644,21735,383,469,61.02,6,1,2,auth.local,5,No,USR-006,Certificate,Success,1,nginx,1,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,694.5099967223861,13.962635201573255,0.5,0.852,3,2.0,7.0
N-06-00050,2026-01-04T23:35:32,Defence Networks,DEPT-06,S06-CTRL01,S06-MON01,10.2.62.239,10.3.63.67,443,53,TCP,25329,19456,448,517,101.62,6,2,2,auth.local,2,No,USR-007,SSO,Success,1,nginx,15,Critical,OT,OWNER-06,5.0,No,None,Normal,Normal,Normal,Normal,None,Normal,440.71049006101157,9.496162172800629,0.5,0.965,4,2.0,8.0
N-06-00051,2026-01-03T14:48:37,Defence Networks,DEPT-06,S06-MGMT01,S06-VPN01,10.2.62.102,10.3.63.183,8080,53,TCP,29509,54624,364,461,4.34,4,5,1,service.local,2,No,USR-055,SSO,Success,1,powershell,16,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,19385.483870967742,190.0921658986175,0.5,0.825,6,2.0,10.0
N-06-00052,2026-01-14T12:27:36,Defence Networks,DEPT-06,S06-APP01,S06-VPN01,10.2.62.75,10.3.63.130,8080,5432,UDP,17140,45279,324,295,108.04,8,5,2,auth.local,2,No,USR-040,Password,Success,2,nginx,4,High,DMZ,OWNER-06,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,577.7397260273972,5.729359496482783,0.6666666666666666,0.619,7,2.0,11.0
N-06-00053,2026-01-14T02:28:35,Defence Networks,DEPT-06,S06-WS01,S06-VPN01,10.2.62.116,10.3.63.208,22,5432,UDP,34629,51161,492,452,16.67,4,4,1,internal.gov.local,3,No,USR-013,Password,Success,1,nginx,16,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,5146.370725854828,56.62867426514696,0.5,0.944,5,2.0,9.0
N-06-00054,2026-01-09T23:15:59,Defence Networks,DEPT-06,S06-WS01,S06-GW01,10.2.62.241,10.3.63.55,22,443,UDP,36703,55436,377,577,52.6,7,5,3,service.local,3,No,USR-044,SSO,Success,0,powershell,19,Medium,Internal,OWNER-06,6.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1751.6920152091254,18.136882129277566,0.0,0.954,8,2.0,12.0
N-06-00055,2026-01-15T01:53:12,Defence Networks,DEPT-06,S06-DB01,S06-WS01,10.2.62.4,10.3.63.152,80,53,UDP,27572,3404,230,555,102.75,4,4,2,auth.local,1,No,USR-052,Certificate,Success,2,python,20,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,301.46958637469584,7.639902676399027,0.6666666666666666,0.785,6,2.0,10.0
N-06-00056,2026-01-10T13:31:42,Defence Networks,DEPT-06,S06-DB01,S06-MGMT01,10.2.62.224,10.3.63.160,443,53,TCP,29467,29892,348,36,66.38,2,2,1,monitor.local,4,No,USR-034,SSO,Success,0,svchost,7,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,894.2301898162098,5.784874962338054,0.0,0.384,3,2.0,7.0
N-06-00057,2026-01-20T17:14:51,Defence Networks,DEPT-06,S06-AUTH01,S06-MON01,10.2.62.28,10.3.63.158,22,443,TCP,45362,18928,127,445,24.02,4,3,3,service.local,4,No,USR-054,Password,Success,2,powershell,7,Critical,Internal,OWNER-06,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,2676.519567027477,23.813488759367193,0.6666666666666666,0.572,6,2.0,10.0
N-06-00058,2026-01-17T05:54:22,Defence Networks,DEPT-06,S06-DB01,S06-MON01,10.2.62.62,10.3.63.240,80,80,TCP,44324,20868,307,412,108.97,2,3,4,service.local,1,No,USR-077,Password,Success,1,java,3,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,598.256400844269,6.598146278792329,0.5,0.719,7,2.0,11.0
N-06-00059,2026-01-13T05:51:23,Defence Networks,DEPT-06,S06-BKP01,S06-MGMT01,10.2.62.83,10.3.63.169,53,80,TCP,48615,29141,329,213,87.6,3,4,3,auth.local,2,No,USR-002,Password,Success,1,svchost,6,Critical,Internal,OWNER-06,3.2,No,None,Normal,Normal,Normal,Normal,None,Normal,887.6255707762558,6.187214611872147,0.5,0.542,7,2.0,11.0
N-06-00060,2026-01-06T04:44:46,Defence Networks,DEPT-06,S06-MGMT01,S06-VPN01,10.2.62.171,10.3.63.124,8080,22,TCP,30463,3822,239,346,7.74,6,2,4,internal.gov.local,5,No,USR-031,Certificate,Success,0,svchost,15,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,4429.586563307494,75.5813953488372,0.0,0.585,6,2.0,10.0
N-06-00061,2026-01-13T23:04:17,Defence Networks,DEPT-06,S06-DB01,S06-BKP01,10.2.62.186,10.3.63.108,53,53,UDP,30911,53382,446,38,96.87,2,5,4,monitor.local,5,No,USR-053,SSO,Success,0,powershell,0,Critical,Internal,OWNER-06,4.8,No,None,Normal,Normal,Normal,Normal,None,Normal,870.1662021265613,4.996386910292144,0.0,0.484,9,2.0,13.0
N-06-00062,2026-01-14T20:31:48,Defence Networks,DEPT-06,S06-MGMT01,S06-CTRL01,10.2.62.65,10.3.63.91,443,5432,TCP,40460,61184,421,109,12.9,5,4,4,monitor.local,4,No,USR-044,SSO,Success,2,java,15,Critical,Internal,OWNER-06,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,7879.37984496124,41.08527131782946,0.6666666666666666,0.53,8,2.0,12.0
