EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-07-00022,2026-01-17T19:02:48,Government Financial Systems,DEPT-07,S07-APP01,S07-MON01,10.2.72.208,10.3.73.32,53,443,UDP,36375,29009,291,484,5.04,3,2,1,auth.local,4,No,USR-050,Password,Success,1,powershell,10,High,DMZ,OWNER-07,8.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,12973.015873015873,153.76984126984127,0.5,0.775,3,2.0,7.0
N-07-00023,2026-01-06T14:53:37,Government Financial Systems,DEPT-07,S07-MGMT01,S07-AUTH01,10.2.72.131,10.3.73.231,443,80,UDP,22184,6392,151,540,35.35,8,5,3,auth.local,2,No,USR-045,SSO,Success,0,python,1,Critical,Internal,OWNER-07,4.7,No,None,Normal,Normal,Normal,Normal,None,Normal,808.3734087694484,19.547383309759546,0.0,0.691,8,2.0,12.0
N-07-00024,2026-01-04T10:36:19,Government Financial Systems,DEPT-07,S07-MON01,S07-VPN01,10.2.72.113,10.3.73.173,8080,5432,UDP,49884,8652,158,504,34.55,3,4,1,service.local,2,No,USR-014,Password,Success,1,nginx,5,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1694.2402315484806,19.160636758321274,0.5,0.662,5,2.0,9.0
N-07-00025,2026-01-11T14:10:34,Government Financial Systems,DEPT-07,S07-CTRL01,S07-MON01,10.2.72.248,10.3.73.219,22,53,TCP,4198,23026,220,343,53.57,1,3,2,service.local,5,Yes,USR-080,Certificate,Success,0,java,3,Critical,OT,OWNER-07,9.6,No,None,Normal,Normal,Normal,Normal,None,Normal,508.19488519693857,10.509613589695725,0.0,0.563,10,2.0,9.0
N-07-00026,2026-01-14T12:58:06,Government Financial Systems,DEPT-07,S07-MON01,S07-VPN01,10.2.72.148,10.3.73.227,8080,22,TCP,16127,45097,209,62,82.17,7,4,3,service.local,4,No,USR-016,Password,Success,2,python,14,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,745.0894487039066,3.2980406474382375,0.6666666666666666,0.271,7,2.0,11.0
N-07-00027,2026-01-18T14:25:26,Government Financial Systems,DEPT-07,S07-GW01,S07-BKP01,10.2.72.25,10.3.73.126,443,53,TCP,32278,24915,467,317,79.47,7,2,2,auth.local,5,No,USR-078,Certificate,Success,0,python,19,High,DMZ,OWNER-07,6.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,719.6803825342897,9.865357996728326,0.0,0.784,4,2.0,8.0
N-07-00028,2026-01-08T21:11:06,Government Financial Systems,DEPT-07,S07-WS01,S07-GW01,10.2.72.166,10.3.73.100,8080,22,TCP,19876,65291,328,402,49.49,8,1,3,internal.gov.local,5,Yes,USR-020,Certificate,Success,2,svchost,12,Medium,Internal,OWNER-07,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1720.893109719135,14.750454637300464,0.6666666666666666,0.73,9,2.0,8.0
N-07-00029,2026-01-13T12:34:44,Government Financial Systems,DEPT-07,S07-APP01,S07-MON01,10.2.72.188,10.3.73.106,22,80,TCP,1730,45289,137,139,27.04,4,4,4,auth.local,2,Yes,USR-077,SSO,Success,0,powershell,7,High,DMZ,OWNER-07,8.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1738.8683431952663,10.207100591715976,0.0,0.276,13,2.0,12.0
N-07-00030,2026-01-20T15:34:40,Government Financial Systems,DEPT-07,S07-BKP01,S07-AUTH01,10.2.72.152,10.3.73.13,53,53,TCP,614,46257,96,169,8.92,5,2,4,monitor.local,5,No,USR-050,Password,Success,1,powershell,13,Critical,Internal,OWNER-07,5.4,No,None,Normal,Normal,Normal,Normal,None,Normal,5254.596412556054,29.708520179372197,0.5,0.265,6,2.0,10.0
N-07-00031,2026-01-01T12:57:16,Government Financial Systems,DEPT-07,S07-BKP01,S07-WS01,10.2.72.81,10.3.73.51,80,80,UDP,40815,22214,132,377,54.61,5,5,2,internal.gov.local,2,Yes,USR-014,SSO,Success,1,python,3,Critical,Internal,OWNER-07,5.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1154.1659036806445,9.320637245925655,0.5,0.509,12,2.0,11.0
N-07-00032,2026-01-17T06:26:44,Government Financial Systems,DEPT-07,S07-MGMT01,S07-APP01,10.2.72.158,10.3.73.194,443,80,UDP,47184,46547,133,130,108.01,8,3,4,internal.gov.local,1,No,USR-054,Certificate,Success,0,powershell,20,Critical,Internal,OWNER-07,4.7,No,None,Normal,Normal,Normal,Normal,None,Normal,867.7992778446439,2.4349597259513005,0.0,0.263,7,2.0,11.0
N-07-00033,2026-01-16T21:41:37,Government Financial Systems,DEPT-07,S07-DB01,S07-AUTH01,10.2.72.128,10.3.73.131,53,53,TCP,38564,16332,90,477,16.14,4,2,4,internal.gov.local,3,Yes,USR-059,Password,Success,2,python,14,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,3401.239157372986,35.13011152416357,0.6666666666666666,0.567,11,2.0,10.0
N-07-00034,2026-01-14T00:21:27,Government Financial Systems,DEPT-07,S07-VPN01,S07-MON01,10.2.72.236,10.3.73.28,22,443,TCP,40770,13780,274,136,37.78,2,2,2,auth.local,3,No,USR-009,Password,Success,0,svchost,18,High,DMZ,OWNER-07,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1443.8856537850713,10.85230280571731,0.0,0.41,4,2.0,8.0
N-07-00035,2026-01-16T03:15:48,Government Financial Systems,DEPT-07,S07-CTRL01,S07-GW01,10.2.72.106,10.3.73.120,80,53,TCP,40116,58299,470,378,33.89,7,5,4,monitor.local,4,No,USR-077,Password,Success,2,java,1,Critical,OT,OWNER-07,9.6,No,None,Normal,Normal,Normal,Normal,None,Normal,2903.953968722337,25.022130421953378,0.6666666666666666,0.848,9,2.0,13.0
N-07-00036,2026-01-18T04:05:29,Government Financial Systems,DEPT-07,S07-AUTH01,S07-GW01,10.2.72.26,10.3.73.212,8080,80,UDP,15763,37030,179,573,71.38,5,4,4,service.local,4,No,USR-066,Password,Success,1,svchost,0,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,739.6049313533204,10.535163911459794,0.5,0.752,8,2.0,12.0
N-07-00037,2026-01-16T15:01:52,Government Financial Systems,DEPT-07,S07-GW01,S07-MON01,10.2.72.42,10.3.73.2,443,443,UDP,25967,50457,109,473,99.24,2,4,3,internal.gov.local,3,No,USR-013,SSO,Success,0,svchost,16,High,DMZ,OWNER-07,6.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,770.0927045546151,5.8645707376058045,0.0,0.582,7,2.0,11.0
N-07-00038,2026-01-01T17:05:14,Government Financial Systems,DEPT-07,S07-WS01,S07-APP01,10.2.72.51,10.3.73.123,8080,5432,TCP,6017,35553,33,64,34.11,7,3,2,service.local,1,No,USR-058,SSO,Success,0,java,14,Medium,Internal,OWNER-07,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1218.7041923189681,2.8437408384637934,0.0,0.097,5,2.0,9.0
N-07-00039,2026-01-02T04:31:07,Government Financial Systems,DEPT-07,S07-MON01,S07-CTRL01,10.2.72.32,10.3.73.147,53,5432,UDP,21346,66049,362,535,57.04,3,1,2,internal.gov.local,3,Yes,USR-025,SSO,Success,2,nginx,19,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1532.1704067321177,15.725806451612904,0.6666666666666666,0.897,8,2.0,7.0
N-07-00040,2026-01-14T12:00:26,Government Financial Systems,DEPT-07,S07-GW01,S07-BKP01,10.2.72.33,10.3.73.204,8080,443,TCP,29309,1850,361,261,50.63,4,5,4,service.local,4,No,USR-061,SSO,Success,2,python,2,High,DMZ,OWNER-07,6.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,615.425636974126,12.285206399367963,0.6666666666666666,0.622,9,2.0,13.0
N-07-00041,2026-01-10T14:28:31,Government Financial Systems,DEPT-07,S07-MON01,S07-GW01,10.2.72.230,10.3.73.85,22,80,TCP,20066,60583,318,562,26.3,1,1,3,monitor.local,3,No,USR-008,Password,Success,2,svchost,4,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,3066.5019011406844,33.460076045627375,0.6666666666666666,0.88,4,2.0,8.0
N-07-00042,2026-01-17T14:22:54,Government Financial Systems,DEPT-07,S07-MON01,S07-VPN01,10.2.72.182,10.3.73.221,8080,5432,TCP,6050,22120,299,481,91.37,2,4,3,auth.local,4,No,USR-036,SSO,Success,0,java,16,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,308.306884097625,8.536718835503994,0.0,0.78,7,2.0,11.0
N-07-00043,2026-01-17T22:22:21,Government Financial Systems,DEPT-07,S07-WS01,S07-AUTH01,10.2.72.121,10.3.73.238,8080,53,UDP,10724,51095,474,18,55.94,2,2,2,monitor.local,4,No,USR-058,SSO,Success,2,java,3,Medium,Internal,OWNER-07,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1105.0947443689668,8.795137647479443,0.6666666666666666,0.492,4,2.0,8.0
N-07-00044,2026-01-11T04:57:02,Government Financial Systems,DEPT-07,S07-WS01,S07-MON01,10.2.72.73,10.3.73.87,443,5432,UDP,44108,35336,373,402,50.79,7,5,4,auth.local,1,Yes,USR-028,Certificate,Success,0,python,15,Medium,Internal,OWNER-07,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1564.1661744437881,15.258909234101202,0.0,0.775,14,2.0,13.0
N-07-00045,2026-01-04T02:23:13,Government Financial Systems,DEPT-07,S07-DB01,S07-GW01,10.2.72.133,10.3.73.104,443,80,UDP,40037,34905,139,210,103.36,7,4,2,monitor.local,5,Yes,USR-058,Certificate,Success,0,java,19,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,725.0580495356037,3.376547987616099,0.0,0.349,11,2.0,10.0
N-07-00046,2026-01-01T19:40:43,Government Financial Systems,DEPT-07,S07-BKP01,S07-MGMT01,10.2.72.72,10.3.73.237,8080,5432,UDP,36722,54022,284,393,46.15,5,1,2,internal.gov.local,2,No,USR-007,SSO,Success,1,powershell,9,Critical,Internal,OWNER-07,5.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1966.2838569880823,14.66955579631636,0.5,0.677,3,2.0,7.0
N-07-00047,2026-01-09T08:39:31,Government Financial Systems,DEPT-07,S07-MGMT01,S07-WS01,10.2.72.23,10.3.73.81,443,5432,TCP,28773,37210,335,199,113.82,8,2,2,internal.gov.local,1,Yes,USR-033,Certificate,Success,0,powershell,0,Critical,Internal,OWNER-07,4.7,No,None,Normal,Normal,Normal,Normal,None,Normal,579.7135828501142,4.691618344754876,0.0,0.534,9,2.0,8.0
N-07-00048,2026-01-18T17:27:05,Government Financial Systems,DEPT-07,S07-AUTH01,S07-MGMT01,10.2.72.248,10.3.73.68,53,53,TCP,47107,39465,43,595,4.97,3,4,2,internal.gov.local,3,No,USR-078,Certificate,Success,0,nginx,13,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,17418.913480885312,128.3702213279678,0.0,0.638,6,2.0,10.0
N-07-00049,2026-01-16T19:58:38,Government Financial Systems,DEPT-07,S07-AUTH01,S07-BKP01,10.2.72.34,10.3.73.30,22,5432,TCP,3333,6860,323,267,28.54,4,2,4,auth.local,2,No,USR-065,Certificate,Success,2,python,12,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,357.1478626489138,20.672740014015417,0.6666666666666666,0.59,6,2.0,10.0
N-07-00050,2026-01-19T21:09:53,Government Financial Systems,DEPT-07,S07-VPN01,S07-MGMT01,10.2.72.120,10.3.73.21,22,22,TCP,37313,28245,163,425,97.58,1,5,1,internal.gov.local,3,No,USR-043,Password,Success,1,java,4,High,DMZ,OWNER-07,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,671.8384914941587,6.025824964131995,0.5,0.588,6,2.0,10.0
N-07-00051,2026-01-05T02:20:54,Government Financial Systems,DEPT-07,S07-WS01,S07-MGMT01,10.2.72.201,10.3.73.163,22,53,TCP,24239,52736,308,139,50.89,8,1,1,internal.gov.local,5,No,USR-003,SSO,Success,2,java,1,Medium,Internal,OWNER-07,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1512.5761446256631,8.783651011986638,0.6666666666666666,0.447,2,2.0,6.0
N-07-00052,2026-01-21T00:48:40,Government Financial Systems,DEPT-07,S07-CTRL01,S07-DB01,10.2.72.180,10.3.73.205,443,22,TCP,22715,19590,360,87,23.73,7,3,2,monitor.local,4,No,USR-069,Password,Success,2,java,19,Critical,OT,OWNER-07,9.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1782.764433206911,18.836915297092286,0.6666666666666666,0.447,5,2.0,9.0
N-07-00053,2026-01-13T03:38:15,Government Financial Systems,DEPT-07,S07-MON01,S07-CTRL01,10.2.72.214,10.3.73.88,53,53,TCP,48264,37172,27,83,55.13,3,3,1,service.local,4,No,USR-012,Password,Success,1,nginx,8,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1549.7188463631417,1.9952838744785053,0.5,0.11,4,2.0,8.0
N-07-00054,2026-01-02T03:27:33,Government Financial Systems,DEPT-07,S07-MON01,S07-WS01,10.2.72.56,10.3.73.13,8080,443,TCP,44820,10668,104,164,105.13,5,1,1,auth.local,5,No,USR-078,Password,Success,2,nginx,14,High,Internal,OWNER-07,2.0,No,None,Normal,Normal,Normal,Normal,None,Normal,527.8036716446305,2.5492247693332066,0.6666666666666666,0.268,2,2.0,6.0
N-07-00055,2026-01-14T09:27:43,Government Financial Systems,DEPT-07,S07-MGMT01,S07-BKP01,10.2.72.164,10.3.73.79,80,443,UDP,49468,9679,325,107,116.52,5,1,4,service.local,1,Yes,USR-028,Certificate,Success,1,svchost,3,Critical,Internal,OWNER-07,4.7,No,None,Normal,Normal,Normal,Normal,None,Normal,507.61242705115,3.7075180226570548,0.5,0.432,10,2.0,9.0
N-07-00056,2026-01-03T09:48:07,Government Financial Systems,DEPT-07,S07-VPN01,S07-BKP01,10.2.72.167,10.3.73.137,8080,443,UDP,40110,37436,80,112,0.46,2,3,4,auth.local,3,No,USR-024,Password,Success,2,python,8,High,DMZ,OWNER-07,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,168578.26086956522,417.39130434782606,0.6666666666666666,0.192,7,2.0,11.0
N-07-00057,2026-01-17T06:05:42,Government Financial Systems,DEPT-07,S07-BKP01,S07-VPN01,10.2.72.100,10.3.73.161,8080,53,TCP,8389,45254,32,276,94.69,1,3,1,service.local,4,No,USR-036,Certificate,Success,1,java,7,Critical,Internal,OWNER-07,5.4,No,None,Normal,Normal,Normal,Normal,None,Normal,566.5117752666596,3.2527194001478508,0.5,0.308,4,2.0,8.0
N-07-00058,2026-01-15T21:36:53,Government Financial Systems,DEPT-07,S07-AUTH01,S07-APP01,10.2.72.216,10.3.73.26,22,80,TCP,18864,28284,418,18,116.56,4,3,2,auth.local,1,No,USR-009,SSO,Success,0,nginx,15,Critical,Internal,OWNER-07,7.3,No,None,Normal,Normal,Normal,Normal,None,Normal,404.4955387783116,3.7405628002745366,0.0,0.436,5,2.0,9.0
N-07-00059,2026-01-02T14:39:53,Government Financial Systems,DEPT-07,S07-VPN01,S07-DB01,10.2.72.7,10.3.73.58,443,22,UDP,38999,11612,419,8,95.82,7,1,2,auth.local,2,Yes,USR-056,Password,Success,1,nginx,6,High,DMZ,OWNER-07,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,528.1882696723022,4.45627217699854,0.5,0.427,8,2.0,7.0
N-07-00060,2026-01-10T22:58:04,Government Financial Systems,DEPT-07,S07-GW01,S07-BKP01,10.2.72.225,10.3.73.26,53,80,TCP,40807,12038,142,396,105.09,1,1,3,monitor.local,3,No,USR-015,SSO,Success,1,python,2,High,DMZ,OWNER-07,6.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,502.85469597487867,5.1194214482824245,0.5,0.538,4,2.0,8.0
N-07-00061,2026-01-09T15:48:53,Government Financial Systems,DEPT-07,S07-APP01,S07-MON01,10.2.72.74,10.3.73.3,53,53,UDP,4671,45076,161,263,72.03,4,2,1,service.local,5,No,USR-026,Password,Success,2,nginx,14,High,DMZ,OWNER-07,8.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,690.6427877273359,5.886436207135915,0.6666666666666666,0.424,3,2.0,7.0
