EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-10-00035,2026-01-03T03:39:43,State Government Networks,DEPT-10,S10-MON01,S10-VPN01,10.2.102.44,10.3.103.176,443,22,TCP,31845,9175,332,86,35.82,1,1,3,auth.local,1,No,USR-074,Password,Success,1,nginx,19,High,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1145.1702959240647,11.669458403126745,0.5,0.418,4,2.0,8.0
N-10-00036,2026-01-03T17:36:46,State Government Networks,DEPT-10,S10-AUTH01,S10-APP01,10.2.102.191,10.3.103.232,80,22,TCP,36715,30065,224,55,119.31,7,5,2,internal.gov.local,1,No,USR-055,Password,Success,2,svchost,19,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,559.7183806889615,2.3384460648730196,0.6666666666666666,0.279,7,2.0,11.0
N-10-00037,2026-01-03T17:32:50,State Government Networks,DEPT-10,S10-GW01,S10-CTRL01,10.2.102.149,10.3.103.57,80,53,TCP,2193,57391,466,582,113.57,4,4,1,auth.local,3,No,USR-071,SSO,Success,2,python,16,High,DMZ,OWNER-10,3.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,524.6455930263274,9.227789028792815,0.6666666666666666,1.048,5,2.0,9.0
N-10-00038,2026-01-08T12:06:44,State Government Networks,DEPT-10,S10-APP01,S10-WS01,10.2.102.109,10.3.103.11,80,443,UDP,1046,27768,353,41,77.18,2,1,2,service.local,3,Yes,USR-028,SSO,Success,2,python,1,High,DMZ,OWNER-10,5.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,373.3350608966053,5.104949468774294,0.6666666666666666,0.394,8,2.0,7.0
N-10-00039,2026-01-14T23:35:41,State Government Networks,DEPT-10,S10-WS01,S10-VPN01,10.2.102.131,10.3.103.38,443,80,UDP,9835,18046,370,3,112.01,7,3,2,auth.local,3,No,USR-015,SSO,Success,0,powershell,17,Medium,Internal,OWNER-10,2.9,No,None,Normal,Normal,Normal,Normal,None,Normal,248.91527542183732,3.330059816087849,0.0,0.373,5,2.0,9.0
N-10-00040,2026-01-17T14:44:40,State Government Networks,DEPT-10,S10-AUTH01,S10-GW01,10.2.102.210,10.3.103.174,53,80,TCP,879,50386,476,168,91.61,4,4,4,service.local,3,No,USR-020,Password,Success,0,java,20,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,559.6004802969109,7.029800240148456,0.0,0.644,8,2.0,12.0
N-10-00041,2026-01-04T23:23:02,State Government Networks,DEPT-10,S10-BKP01,S10-DB01,10.2.102.49,10.3.103.91,22,53,TCP,11654,61919,253,356,113.57,7,5,2,auth.local,4,No,USR-008,Password,Success,2,python,1,Critical,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,647.820727304746,5.3623316016553675,0.6666666666666666,0.609,7,2.0,11.0
N-10-00042,2026-01-13T21:55:54,State Government Networks,DEPT-10,S10-WS01,S10-CTRL01,10.2.102.194,10.3.103.184,53,22,TCP,29193,52296,200,400,73.62,8,5,3,service.local,3,No,USR-004,SSO,Success,0,powershell,16,Medium,Internal,OWNER-10,2.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1106.886715566422,8.149959250203748,0.0,0.6,8,2.0,12.0
N-10-00043,2026-01-12T03:48:12,State Government Networks,DEPT-10,S10-MGMT01,S10-DB01,10.2.102.50,10.3.103.174,8080,5432,TCP,27970,17883,368,325,50.18,1,3,2,monitor.local,1,No,USR-065,Certificate,Success,0,nginx,2,Critical,Internal,OWNER-10,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,913.7704264647269,13.810282981267438,0.0,0.693,5,2.0,9.0
N-10-00044,2026-01-11T10:03:54,State Government Networks,DEPT-10,S10-MON01,S10-APP01,10.2.102.155,10.3.103.106,22,5432,TCP,3609,32433,46,371,9.18,2,1,3,auth.local,2,Yes,USR-024,SSO,Success,2,svchost,10,High,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,3926.143790849673,45.42483660130719,0.6666666666666666,0.417,9,2.0,8.0
N-10-00045,2026-01-03T15:14:53,State Government Networks,DEPT-10,S10-AUTH01,S10-VPN01,10.2.102.117,10.3.103.73,8080,5432,UDP,35895,47379,398,205,104.78,5,5,3,monitor.local,1,No,USR-058,Certificate,Success,0,powershell,1,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,794.7509066615767,5.754915060125978,0.0,0.603,8,2.0,12.0
N-10-00046,2026-01-16T19:36:07,State Government Networks,DEPT-10,S10-CTRL01,S10-MGMT01,10.2.102.92,10.3.103.228,22,53,TCP,28787,40313,7,302,48.05,5,4,4,auth.local,1,Yes,USR-078,SSO,Success,2,java,10,Critical,OT,OWNER-10,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1438.0853277835588,6.430801248699272,0.6666666666666666,0.309,13,2.0,12.0
N-10-00047,2026-01-18T22:56:04,State Government Networks,DEPT-10,S10-APP01,S10-GW01,10.2.102.161,10.3.103.200,22,5432,TCP,6589,21591,316,360,61.5,8,4,4,service.local,4,No,USR-001,Certificate,Success,1,powershell,17,High,DMZ,OWNER-10,5.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,458.2113821138211,10.991869918699187,0.5,0.676,8,2.0,12.0
N-10-00048,2026-01-13T16:21:31,State Government Networks,DEPT-10,S10-AUTH01,S10-WS01,10.2.102.72,10.3.103.116,53,53,TCP,35030,54748,314,445,39.45,4,2,4,monitor.local,1,No,USR-008,Certificate,Success,2,nginx,11,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2275.74144486692,19.23954372623574,0.6666666666666666,0.759,6,2.0,10.0
N-10-00049,2026-01-04T00:45:27,State Government Networks,DEPT-10,S10-BKP01,S10-MON01,10.2.102.151,10.3.103.108,53,53,TCP,43954,56099,377,569,80.02,6,2,2,monitor.local,1,No,USR-030,Certificate,Success,1,python,9,Critical,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1250.3499125218696,11.822044488877781,0.5,0.946,4,2.0,8.0
N-10-00050,2026-01-12T00:02:46,State Government Networks,DEPT-10,S10-BKP01,S10-CTRL01,10.2.102.172,10.3.103.42,53,443,UDP,1919,59279,27,36,0.49,4,3,2,internal.gov.local,4,No,USR-025,Password,Success,2,svchost,2,Critical,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,124893.87755102041,128.57142857142858,0.6666666666666666,0.063,5,2.0,9.0
N-10-00051,2026-01-09T09:28:51,State Government Networks,DEPT-10,S10-WS01,S10-CTRL01,10.2.102.56,10.3.103.75,80,80,TCP,5640,53706,194,530,29.21,1,5,1,monitor.local,5,Yes,USR-047,Certificate,Success,2,java,14,Medium,Internal,OWNER-10,2.9,No,None,Normal,Normal,Normal,Normal,None,Normal,2031.7014720985962,24.786032180760014,0.6666666666666666,0.724,11,2.0,10.0
N-10-00052,2026-01-05T20:53:40,State Government Networks,DEPT-10,S10-GW01,S10-MON01,10.2.102.197,10.3.103.52,443,53,TCP,36041,13637,219,204,104.14,5,5,2,auth.local,2,Yes,USR-071,Certificate,Success,1,nginx,16,High,DMZ,OWNER-10,3.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,477.0309199154984,4.061839830996735,0.5,0.423,12,2.0,11.0
N-10-00053,2026-01-11T15:35:59,State Government Networks,DEPT-10,S10-AUTH01,S10-DB01,10.2.102.141,10.3.103.198,80,22,UDP,7183,31303,316,461,53.8,1,5,4,monitor.local,3,No,USR-027,Password,Success,0,svchost,11,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,715.3531598513011,14.442379182156134,0.0,0.777,9,2.0,13.0
N-10-00054,2026-01-05T00:00:08,State Government Networks,DEPT-10,S10-AUTH01,S10-MON01,10.2.102.65,10.3.103.45,53,5432,UDP,17062,68305,336,598,42.81,4,3,3,service.local,1,Yes,USR-009,SSO,Success,1,nginx,13,Critical,Internal,OWNER-10,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1994.0901658491005,21.8173323989722,0.5,0.934,11,2.0,10.0
N-10-00055,2026-01-08T21:42:53,State Government Networks,DEPT-10,S10-CTRL01,S10-APP01,10.2.102.80,10.3.103.105,8080,443,UDP,31017,48928,496,479,102.26,3,4,2,service.local,1,Yes,USR-072,SSO,Success,0,java,4,Critical,OT,OWNER-10,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,781.7817328378642,9.53451985135928,0.0,0.975,11,2.0,10.0
N-10-00056,2026-01-18T06:50:35,State Government Networks,DEPT-10,S10-BKP01,S10-VPN01,10.2.102.199,10.3.103.198,8080,53,UDP,32513,35929,50,101,117.0,5,5,4,auth.local,5,No,USR-016,Password,Success,2,powershell,16,Critical,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,584.974358974359,1.2905982905982907,0.6666666666666666,0.151,9,2.0,13.0
N-10-00057,2026-01-19T22:14:42,State Government Networks,DEPT-10,S10-GW01,S10-BKP01,10.2.102.165,10.3.103.167,8080,5432,TCP,24294,2249,291,374,85.31,5,1,3,service.local,4,Yes,USR-048,SSO,Success,2,python,11,High,DMZ,OWNER-10,3.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,311.1358574610245,7.795100222717149,0.6666666666666666,0.665,9,2.0,8.0
N-10-00058,2026-01-15T07:58:04,State Government Networks,DEPT-10,S10-APP01,S10-VPN01,10.2.102.225,10.3.103.117,53,80,TCP,25725,28688,206,453,88.71,6,4,3,internal.gov.local,1,Yes,USR-027,Certificate,Success,2,nginx,12,High,DMZ,OWNER-10,5.1,Yes,None,Normal,Normal,Normal,Normal,None,Normal,613.3806786157141,7.428700259271785,0.6666666666666666,0.659,12,2.0,11.0
N-10-00059,2026-01-06T02:58:57,State Government Networks,DEPT-10,S10-GW01,S10-MGMT01,10.2.102.124,10.3.103.74,80,443,UDP,31716,21681,165,171,95.03,8,2,2,monitor.local,1,Yes,USR-068,Certificate,Success,0,python,5,High,DMZ,OWNER-10,3.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,561.8962432915921,3.535725560349363,0.0,0.336,9,2.0,8.0
N-10-00060,2026-01-13T02:34:35,State Government Networks,DEPT-10,S10-BKP01,S10-CTRL01,10.2.102.138,10.3.103.156,443,80,UDP,6709,2627,477,40,9.71,4,3,2,internal.gov.local,3,No,USR-006,Password,Success,1,svchost,16,Critical,Internal,OWNER-10,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,961.4830072090627,53.24407826982492,0.5,0.517,5,2.0,9.0
N-10-00061,2026-01-14T10:50:44,State Government Networks,DEPT-10,S10-WS01,S10-BKP01,10.2.102.4,10.3.103.103,53,443,UDP,35273,21821,439,392,73.61,7,2,3,internal.gov.local,3,No,USR-006,Certificate,Success,1,svchost,12,Medium,Internal,OWNER-10,2.9,No,None,Normal,Normal,Normal,Normal,None,Normal,775.6283113707377,11.28922700720011,0.5,0.831,5,2.0,9.0
