EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-09-00020,2026-01-20T15:53:56,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,10.2.92.65,10.3.93.103,53,22,TCP,22665,44924,428,111,65.9,2,3,3,service.local,4,No,USR-050,Certificate,Success,0,nginx,16,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1025.6297420333838,8.17905918057663,0.0,0.539,6,2.0,10.0
N-09-00021,2026-01-04T05:46:29,Space Infrastructure,DEPT-09,S09-WS01,S09-MON01,10.2.92.48,10.3.93.206,53,5432,UDP,3494,26827,227,469,114.53,2,2,1,service.local,2,No,USR-078,Password,Success,1,powershell,3,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,264.74286213219244,6.077010390290753,0.5,0.696,3,2.0,7.0
N-09-00022,2026-01-06T05:10:04,Space Infrastructure,DEPT-09,S09-GW01,S09-WS01,10.2.92.164,10.3.93.78,443,22,UDP,14469,12690,351,366,75.52,2,3,3,internal.gov.local,3,No,USR-013,SSO,Success,0,nginx,19,High,DMZ,OWNER-09,3.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,359.62658898305085,9.49417372881356,0.0,0.717,6,2.0,10.0
N-09-00023,2026-01-15T07:31:28,Space Infrastructure,DEPT-09,S09-VPN01,S09-GW01,10.2.92.152,10.3.93.115,53,22,UDP,24477,52206,309,92,103.56,4,4,1,service.local,1,No,USR-061,Certificate,Success,2,nginx,3,High,DMZ,OWNER-09,9.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,740.4692931633836,3.8721514098107375,0.6666666666666666,0.401,5,2.0,9.0
N-09-00024,2026-01-13T21:21:38,Space Infrastructure,DEPT-09,S09-WS01,S09-APP01,10.2.92.165,10.3.93.23,8080,5432,UDP,21032,18669,396,434,90.7,4,2,2,monitor.local,4,No,USR-048,Password,Success,2,nginx,13,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,437.71775082690186,9.151047409040794,0.6666666666666666,0.83,4,2.0,8.0
N-09-00025,2026-01-20T09:22:51,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,10.2.92.4,10.3.93.16,80,22,UDP,6336,2483,229,595,58.29,2,1,2,monitor.local,4,No,USR-065,Certificate,Success,2,java,13,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,151.29524789843884,14.136215474352376,0.6666666666666666,0.824,3,2.0,7.0
N-09-00026,2026-01-18T17:25:50,Space Infrastructure,DEPT-09,S09-GW01,S09-WS01,10.2.92.121,10.3.93.29,53,22,UDP,9174,47599,301,329,85.09,2,1,4,auth.local,5,No,USR-051,Password,Success,0,java,20,High,DMZ,OWNER-09,3.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,667.2111881537196,7.403925255611705,0.0,0.63,5,2.0,9.0
N-09-00027,2026-01-12T04:47:00,Space Infrastructure,DEPT-09,S09-WS01,S09-MON01,10.2.92.70,10.3.93.216,80,22,UDP,37606,64382,69,222,100.98,6,1,4,service.local,2,No,USR-021,Password,Success,1,powershell,8,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1009.9821746880571,2.881758764111705,0.5,0.291,5,2.0,9.0
N-09-00028,2026-01-15T15:28:33,Space Infrastructure,DEPT-09,S09-APP01,S09-MGMT01,10.2.92.99,10.3.93.179,22,22,TCP,40761,60872,482,404,0.16,5,3,4,auth.local,3,No,USR-034,Certificate,Success,0,svchost,6,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,635206.25,5537.5,0.0,0.886,7,2.0,11.0
N-09-00029,2026-01-12T13:55:15,Space Infrastructure,DEPT-09,S09-VPN01,S09-MON01,10.2.92.102,10.3.93.142,53,5432,UDP,24508,14643,177,581,75.05,2,1,2,internal.gov.local,4,No,USR-068,Certificate,Success,2,powershell,17,High,DMZ,OWNER-09,9.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,521.6655562958028,10.099933377748169,0.6666666666666666,0.758,3,2.0,7.0
N-09-00030,2026-01-20T04:39:10,Space Infrastructure,DEPT-09,S09-DB01,S09-MGMT01,10.2.92.75,10.3.93.82,53,22,UDP,14049,4480,294,408,53.76,2,1,2,internal.gov.local,5,Yes,USR-052,SSO,Success,2,java,11,Critical,Internal,OWNER-09,8.4,No,None,Normal,Normal,Normal,Normal,None,Normal,344.66145833333337,13.058035714285715,0.6666666666666666,0.702,8,2.0,7.0
N-09-00031,2026-01-17T10:05:29,Space Infrastructure,DEPT-09,S09-WS01,S09-GW01,10.2.92.20,10.3.93.115,22,80,UDP,10164,68933,58,337,33.48,4,1,4,internal.gov.local,2,No,USR-068,SSO,Success,1,java,2,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,2362.514934289128,11.798088410991637,0.5,0.395,5,2.0,9.0
N-09-00032,2026-01-06T10:53:04,Space Infrastructure,DEPT-09,S09-WS01,S09-GW01,10.2.92.206,10.3.93.40,53,53,UDP,32068,36868,425,250,42.39,1,3,4,internal.gov.local,1,Yes,USR-049,SSO,Success,2,python,3,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1626.2326020287803,15.92356687898089,0.6666666666666666,0.675,12,2.0,11.0
N-09-00033,2026-01-06T20:02:16,Space Infrastructure,DEPT-09,S09-DB01,S09-MGMT01,10.2.92.73,10.3.93.182,53,5432,UDP,21002,31135,227,536,8.24,8,1,4,auth.local,4,No,USR-053,SSO,Success,2,svchost,20,Critical,Internal,OWNER-09,8.4,No,None,Normal,Normal,Normal,Normal,None,Normal,6327.305825242718,92.59708737864078,0.6666666666666666,0.763,5,2.0,9.0
N-09-00034,2026-01-13T11:07:32,Space Infrastructure,DEPT-09,S09-VPN01,S09-CTRL01,10.2.92.172,10.3.93.150,8080,80,TCP,21318,59942,467,520,107.9,5,4,1,service.local,2,No,USR-012,Password,Success,1,java,7,High,DMZ,OWNER-09,9.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,753.1047265987024,9.147358665430954,0.5,0.987,5,2.0,9.0
N-09-00035,2026-01-13T03:35:33,Space Infrastructure,DEPT-09,S09-APP01,S09-MON01,10.2.92.26,10.3.93.9,443,5432,UDP,32816,60481,298,439,12.89,7,5,2,internal.gov.local,3,No,USR-049,SSO,Success,2,svchost,9,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,7237.936384794414,57.176105508145845,0.6666666666666666,0.737,7,2.0,11.0
N-09-00036,2026-01-18T19:20:02,Space Infrastructure,DEPT-09,S09-AUTH01,S09-BKP01,10.2.92.17,10.3.93.30,8080,80,TCP,18813,7175,114,182,32.8,5,1,1,monitor.local,5,No,USR-003,SSO,Success,2,powershell,11,Critical,Internal,OWNER-09,2.7,No,None,Normal,Normal,Normal,Normal,None,Normal,792.3170731707318,9.02439024390244,0.6666666666666666,0.296,2,2.0,6.0
N-09-00037,2026-01-21T02:09:23,Space Infrastructure,DEPT-09,S09-APP01,S09-BKP01,10.2.92.101,10.3.93.246,53,22,UDP,32108,43151,144,517,79.79,5,4,1,auth.local,1,Yes,USR-075,Password,Success,2,java,18,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,943.2134352675773,8.2842461461336,0.6666666666666666,0.661,10,2.0,9.0
N-09-00038,2026-01-06T05:24:56,Space Infrastructure,DEPT-09,S09-CTRL01,S09-BKP01,10.2.92.239,10.3.93.118,22,5432,UDP,17984,66658,452,591,16.44,4,1,4,auth.local,4,No,USR-034,SSO,Success,1,python,5,Critical,OT,OWNER-09,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,5148.540145985401,63.44282238442822,0.5,1.043,5,2.0,9.0
N-09-00039,2026-01-07T23:18:02,Space Infrastructure,DEPT-09,S09-VPN01,S09-APP01,10.2.92.247,10.3.93.21,80,443,TCP,48374,723,123,88,40.52,3,2,4,internal.gov.local,2,No,USR-057,SSO,Success,0,python,12,High,DMZ,OWNER-09,9.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1211.6732477788746,5.2073050345508385,0.0,0.211,6,2.0,10.0
N-09-00040,2026-01-18T16:40:59,Space Infrastructure,DEPT-09,S09-BKP01,S09-MON01,10.2.92.63,10.3.93.72,80,53,UDP,10749,22296,472,583,97.91,4,5,1,monitor.local,5,Yes,USR-078,Certificate,Success,2,python,4,Critical,Internal,OWNER-09,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,337.5038300480033,10.775201715861506,0.6666666666666666,1.055,11,2.0,10.0
N-09-00041,2026-01-07T16:17:45,Space Infrastructure,DEPT-09,S09-APP01,S09-GW01,10.2.92.53,10.3.93.145,80,80,UDP,28139,28064,296,539,11.81,5,1,1,monitor.local,1,No,USR-043,Certificate,Success,2,powershell,8,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4758.933107535986,70.70279424216766,0.6666666666666666,0.835,2,2.0,6.0
N-09-00042,2026-01-12T19:19:23,Space Infrastructure,DEPT-09,S09-AUTH01,S09-APP01,10.2.92.57,10.3.93.137,22,22,UDP,34901,838,472,85,43.29,5,1,4,monitor.local,3,No,USR-017,SSO,Success,1,nginx,2,Critical,Internal,OWNER-09,2.7,No,None,Normal,Normal,Normal,Normal,None,Normal,825.5717255717256,12.866712866712867,0.5,0.557,5,2.0,9.0
N-09-00043,2026-01-10T13:26:01,Space Infrastructure,DEPT-09,S09-MON01,S09-CTRL01,10.2.92.228,10.3.93.3,80,5432,UDP,2611,33588,305,190,75.26,4,2,2,auth.local,3,No,USR-034,Password,Success,2,nginx,0,High,Internal,OWNER-09,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,480.9859154929577,6.577199043316503,0.6666666666666666,0.495,4,2.0,8.0
N-09-00044,2026-01-08T03:51:53,Space Infrastructure,DEPT-09,S09-GW01,S09-BKP01,10.2.92.150,10.3.93.112,22,443,TCP,49162,61523,174,56,21.66,1,4,3,auth.local,3,Yes,USR-024,SSO,Success,0,java,9,High,DMZ,OWNER-09,3.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,5110.1108033241,10.61865189289012,0.0,0.23,12,2.0,11.0
N-09-00045,2026-01-19T07:36:55,Space Infrastructure,DEPT-09,S09-AUTH01,S09-GW01,10.2.92.236,10.3.93.158,80,53,UDP,13798,9099,290,360,95.8,5,3,2,auth.local,2,No,USR-063,SSO,Success,2,svchost,7,Critical,Internal,OWNER-09,2.7,No,None,Normal,Normal,Normal,Normal,None,Normal,239.00835073068893,6.784968684759916,0.6666666666666666,0.65,5,2.0,9.0
N-09-00046,2026-01-05T08:09:48,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,10.2.92.157,10.3.93.86,80,5432,UDP,3882,50071,321,523,102.11,3,2,4,service.local,3,Yes,USR-077,Certificate,Success,0,nginx,8,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,528.381157575164,8.265595925962197,0.0,0.844,11,2.0,10.0
N-09-00047,2026-01-02T02:55:58,Space Infrastructure,DEPT-09,S09-APP01,S09-DB01,10.2.92.67,10.3.93.45,53,22,TCP,747,45249,45,321,45.12,3,1,2,monitor.local,4,No,USR-006,Certificate,Success,2,svchost,17,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1019.4148936170213,8.111702127659575,0.6666666666666666,0.366,3,2.0,7.0
N-09-00048,2026-01-12T07:50:05,Space Infrastructure,DEPT-09,S09-WS01,S09-VPN01,10.2.92.235,10.3.93.17,53,443,UDP,47378,33302,482,289,15.02,7,4,3,internal.gov.local,1,No,USR-025,Password,Success,0,python,14,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,5371.50466045273,51.33155792276964,0.0,0.771,7,2.0,11.0
N-09-00049,2026-01-05T17:52:55,Space Infrastructure,DEPT-09,S09-CTRL01,S09-GW01,10.2.92.66,10.3.93.224,22,80,UDP,42673,32993,179,475,89.65,1,1,1,internal.gov.local,3,No,USR-043,Certificate,Success,0,svchost,19,Critical,OT,OWNER-09,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,844.0156162855549,7.2950362520914664,0.0,0.654,2,2.0,6.0
N-09-00050,2026-01-18T09:06:31,Space Infrastructure,DEPT-09,S09-VPN01,S09-GW01,10.2.92.210,10.3.93.195,80,5432,UDP,36299,54431,95,5,46.53,7,4,4,service.local,1,No,USR-033,Password,Success,0,svchost,1,High,DMZ,OWNER-09,9.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1949.9247797120138,2.149151085321298,0.0,0.1,8,2.0,12.0
N-09-00051,2026-01-09T17:38:41,Space Infrastructure,DEPT-09,S09-DB01,S09-APP01,10.2.92.98,10.3.93.75,22,5432,TCP,12346,55371,409,562,31.13,2,4,1,service.local,3,No,USR-009,Certificate,Success,0,java,4,Critical,Internal,OWNER-09,8.4,No,None,Normal,Normal,Normal,Normal,None,Normal,2175.2971410215227,31.1917764214584,0.0,0.971,5,2.0,9.0
N-09-00052,2026-01-06T05:15:37,Space Infrastructure,DEPT-09,S09-CTRL01,S09-VPN01,10.2.92.232,10.3.93.245,443,443,TCP,47849,53520,76,278,85.53,8,5,3,service.local,3,No,USR-008,Certificate,Success,1,java,0,Critical,OT,OWNER-09,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1185.1864842745235,4.138898632058926,0.5,0.354,8,2.0,12.0
N-09-00053,2026-01-02T14:29:34,Space Infrastructure,DEPT-09,S09-DB01,S09-CTRL01,10.2.92.6,10.3.93.242,22,443,TCP,42922,16010,207,221,40.58,4,2,3,service.local,4,No,USR-050,Certificate,Success,1,nginx,7,Critical,Internal,OWNER-09,8.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1452.2424839822572,10.54706752094628,0.5,0.428,5,2.0,9.0
N-09-00054,2026-01-04T01:43:51,Space Infrastructure,DEPT-09,S09-APP01,S09-MON01,10.2.92.150,10.3.93.202,22,443,TCP,15038,43083,146,81,78.57,2,3,2,monitor.local,1,Yes,USR-026,Password,Success,2,nginx,0,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,739.7352679139622,2.889143438971618,0.6666666666666666,0.227,10,2.0,9.0
N-09-00055,2026-01-02T13:50:27,Space Infrastructure,DEPT-09,S09-MGMT01,S09-MON01,10.2.92.104,10.3.93.203,80,53,TCP,25574,2285,311,358,2.38,3,2,1,service.local,4,No,USR-038,Password,Success,0,svchost,20,Critical,Internal,OWNER-09,7.1,No,None,Normal,Normal,Normal,Normal,None,Normal,11705.46218487395,281.0924369747899,0.0,0.669,3,2.0,7.0
N-09-00056,2026-01-12T14:28:40,Space Infrastructure,DEPT-09,S09-GW01,S09-WS01,10.2.92.20,10.3.93.65,53,5432,UDP,32927,6589,387,129,62.51,2,4,4,auth.local,4,No,USR-040,Password,Success,0,svchost,20,High,DMZ,OWNER-09,3.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,632.1548552231643,8.25467925131979,0.0,0.516,8,2.0,12.0
N-09-00057,2026-01-15T06:30:08,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,10.2.92.242,10.3.93.196,53,22,TCP,7563,49705,352,409,32.8,5,5,3,service.local,3,No,USR-065,SSO,Success,0,python,6,High,DMZ,OWNER-09,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1745.9756097560978,23.201219512195124,0.0,0.761,8,2.0,12.0
N-09-00058,2026-01-19T16:57:28,Space Infrastructure,DEPT-09,S09-WS01,S09-GW01,10.2.92.245,10.3.93.179,22,5432,TCP,10834,53864,111,295,6.05,7,2,2,service.local,2,No,USR-011,SSO,Success,2,python,15,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,10693.88429752066,67.10743801652893,0.6666666666666666,0.406,4,2.0,8.0
N-09-00059,2026-01-07T20:12:11,Space Infrastructure,DEPT-09,S09-WS01,S09-MON01,10.2.92.33,10.3.93.210,8080,80,UDP,46316,59846,367,148,20.36,4,3,2,monitor.local,3,No,USR-032,SSO,Success,0,java,13,Medium,Internal,OWNER-09,8.0,No,None,Normal,Normal,Normal,Normal,None,Normal,5214.243614931238,25.294695481335953,0.0,0.515,5,2.0,9.0
N-09-00060,2026-01-06T13:36:59,Space Infrastructure,DEPT-09,S09-GW01,S09-APP01,10.2.92.35,10.3.93.172,80,5432,TCP,10337,25276,141,250,89.51,6,2,3,internal.gov.local,5,Yes,USR-040,SSO,Success,2,powershell,12,High,DMZ,OWNER-09,3.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,397.8661602055636,4.368227013741481,0.6666666666666666,0.391,10,2.0,9.0
N-09-00061,2026-01-20T10:16:55,Space Infrastructure,DEPT-09,S09-MON01,S09-APP01,10.2.92.66,10.3.93.102,8080,22,UDP,10778,48397,382,466,116.83,2,4,3,monitor.local,2,Yes,USR-004,Password,Success,1,svchost,7,High,Internal,OWNER-09,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,506.5051784644355,7.258409655054352,0.5,0.848,12,2.0,11.0
