EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-03-00010,2026-01-11T13:25:05,Telecom,DEPT-03,S03-APP01,S03-WS01,10.2.32.109,10.3.33.204,22,443,UDP,44116,22176,341,223,79.31,6,5,4,service.local,4,No,USR-029,Password,Success,2,python,2,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,835.8592863447232,7.111335266675073,0.6666666666666666,0.564,9,2.0,13.0
N-03-00011,2026-01-12T23:58:46,Telecom,DEPT-03,S03-MGMT01,S03-APP01,10.2.32.21,10.3.33.183,80,53,TCP,1925,36345,464,452,71.34,5,4,3,auth.local,5,No,USR-008,SSO,Success,2,python,2,Critical,Internal,OWNER-03,6.5,No,None,Normal,Normal,Normal,Normal,None,Normal,536.4451920381273,12.839921502663302,0.6666666666666666,0.916,7,2.0,11.0
N-03-00012,2026-01-15T02:19:48,Telecom,DEPT-03,S03-MGMT01,S03-APP01,10.2.32.59,10.3.33.159,22,80,UDP,36882,12405,445,76,74.71,3,4,1,internal.gov.local,5,Yes,USR-007,Certificate,Success,1,python,2,Critical,Internal,OWNER-03,6.5,No,None,Normal,Normal,Normal,Normal,None,Normal,659.7108820773659,6.973631374648642,0.5,0.521,10,2.0,9.0
N-03-00013,2026-01-20T21:44:05,Telecom,DEPT-03,S03-WS01,S03-MGMT01,10.2.32.111,10.3.33.231,53,53,TCP,6938,62709,390,479,82.21,5,2,1,monitor.local,4,No,USR-072,Password,Success,1,python,11,Medium,Internal,OWNER-03,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,847.1840408709403,10.570490208003893,0.5,0.869,3,2.0,7.0
N-03-00014,2026-01-07T16:59:43,Telecom,DEPT-03,S03-VPN01,S03-AUTH01,10.2.32.4,10.3.33.67,8080,53,UDP,46841,42444,361,497,21.28,1,1,2,internal.gov.local,2,No,USR-047,Password,Success,2,python,13,High,DMZ,OWNER-03,9.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4195.723684210526,40.31954887218045,0.6666666666666666,0.858,3,2.0,7.0
N-03-00015,2026-01-09T05:48:37,Telecom,DEPT-03,S03-APP01,S03-VPN01,10.2.32.144,10.3.33.157,53,80,TCP,45174,40847,314,313,76.08,8,4,3,internal.gov.local,5,No,USR-076,SSO,Success,2,java,5,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1130.6650893796004,8.241324921135647,0.6666666666666666,0.627,7,2.0,11.0
N-03-00016,2026-01-14T23:10:36,Telecom,DEPT-03,S03-MGMT01,S03-APP01,10.2.32.11,10.3.33.23,443,80,UDP,15430,28020,136,139,118.0,8,4,4,internal.gov.local,5,No,USR-074,SSO,Success,2,java,13,Critical,Internal,OWNER-03,6.5,No,None,Normal,Normal,Normal,Normal,None,Normal,368.22033898305085,2.330508474576271,0.6666666666666666,0.275,8,2.0,12.0
N-03-00017,2026-01-06T16:13:39,Telecom,DEPT-03,S03-VPN01,S03-AUTH01,10.2.32.170,10.3.33.192,22,22,UDP,13209,36671,133,553,94.56,2,2,1,internal.gov.local,1,No,USR-044,SSO,Success,1,python,8,High,DMZ,OWNER-03,9.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,527.4957698815567,7.254653130287648,0.5,0.686,3,2.0,7.0
N-03-00018,2026-01-21T03:11:06,Telecom,DEPT-03,S03-APP01,S03-BKP01,10.2.32.55,10.3.33.161,8080,22,UDP,16480,20790,465,211,56.52,1,5,2,monitor.local,2,No,USR-060,SSO,Success,0,powershell,4,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,659.4125973106865,11.960368011323425,0.0,0.676,7,2.0,11.0
N-03-00019,2026-01-07T16:14:15,Telecom,DEPT-03,S03-DB01,S03-AUTH01,10.2.32.66,10.3.33.180,80,443,TCP,37485,46001,410,496,95.01,7,3,4,service.local,5,No,USR-063,Password,Success,0,powershell,0,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,878.7075044732132,9.535838332807073,0.0,0.906,7,2.0,11.0
N-03-00020,2026-01-17T11:27:16,Telecom,DEPT-03,S03-GW01,S03-MON01,10.2.32.221,10.3.33.178,22,22,TCP,20176,68163,89,301,5.1,3,5,4,service.local,3,No,USR-067,SSO,Success,2,java,18,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,17321.37254901961,76.47058823529412,0.6666666666666666,0.39,9,2.0,13.0
N-03-00021,2026-01-01T20:43:49,Telecom,DEPT-03,S03-DB01,S03-VPN01,10.2.32.111,10.3.33.226,80,22,UDP,47644,28719,196,21,62.88,6,3,2,service.local,4,No,USR-026,Certificate,Success,2,nginx,13,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1214.4243002544529,3.4510178117048347,0.6666666666666666,0.217,5,2.0,9.0
N-03-00022,2026-01-20T15:46:01,Telecom,DEPT-03,S03-MON01,S03-MGMT01,10.2.32.18,10.3.33.23,22,80,TCP,41875,59082,384,27,118.59,4,3,1,auth.local,4,Yes,USR-044,SSO,Success,2,python,16,High,Internal,OWNER-03,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,851.3112404081288,3.4657222362762456,0.6666666666666666,0.411,9,2.0,8.0
N-03-00023,2026-01-18T02:00:31,Telecom,DEPT-03,S03-BKP01,S03-DB01,10.2.32.24,10.3.33.62,53,5432,UDP,717,69014,17,342,29.86,3,5,1,service.local,2,No,USR-079,SSO,Success,1,svchost,11,Critical,Internal,OWNER-03,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,2335.264567983925,12.02277294038848,0.5,0.359,6,2.0,10.0
N-03-00024,2026-01-19T08:35:48,Telecom,DEPT-03,S03-DB01,S03-VPN01,10.2.32.101,10.3.33.71,22,22,TCP,10589,43151,476,394,18.65,3,2,1,service.local,3,Yes,USR-033,Certificate,Success,1,java,18,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,2881.501340482574,46.64879356568365,0.5,0.87,8,2.0,7.0
N-03-00025,2026-01-04T02:38:13,Telecom,DEPT-03,S03-CTRL01,S03-BKP01,10.2.32.134,10.3.33.16,53,443,UDP,3107,56891,293,209,72.66,5,3,1,internal.gov.local,4,No,USR-067,Certificate,Success,0,python,4,Critical,OT,OWNER-03,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,825.7363060831269,6.908890723919626,0.0,0.502,4,2.0,8.0
N-03-00026,2026-01-04T15:34:37,Telecom,DEPT-03,S03-APP01,S03-MON01,10.2.32.134,10.3.33.189,53,443,UDP,45683,24519,250,521,44.85,8,1,1,service.local,4,No,USR-002,SSO,Success,1,python,10,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1565.2619843924192,17.190635451505017,0.5,0.771,2,2.0,6.0
N-03-00027,2026-01-08T12:33:40,Telecom,DEPT-03,S03-BKP01,S03-AUTH01,10.2.32.10,10.3.33.177,8080,53,UDP,5004,18572,111,328,20.26,1,5,4,internal.gov.local,5,No,USR-012,Password,Success,1,nginx,9,Critical,Internal,OWNER-03,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1163.6722606120434,21.668311944718656,0.5,0.439,9,2.0,13.0
N-03-00028,2026-01-05T23:35:45,Telecom,DEPT-03,S03-CTRL01,S03-AUTH01,10.2.32.104,10.3.33.8,80,53,TCP,33465,43937,287,519,34.42,5,2,4,service.local,1,No,USR-023,SSO,Success,2,svchost,15,Critical,OT,OWNER-03,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,2248.750726321906,23.416618245206273,0.6666666666666666,0.806,6,2.0,10.0
N-03-00029,2026-01-20T23:51:35,Telecom,DEPT-03,S03-BKP01,S03-DB01,10.2.32.202,10.3.33.245,80,443,TCP,45023,66299,30,313,28.03,5,2,1,monitor.local,5,Yes,USR-043,SSO,Success,2,powershell,5,Critical,Internal,OWNER-03,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,3971.5305030324653,12.23688904744916,0.6666666666666666,0.343,8,2.0,7.0
N-03-00030,2026-01-04T02:22:35,Telecom,DEPT-03,S03-APP01,S03-CTRL01,10.2.32.196,10.3.33.247,443,443,UDP,18502,60840,87,95,85.64,4,1,1,service.local,4,No,USR-080,Certificate,Success,1,powershell,12,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,926.4595983185427,2.125175151798225,0.5,0.182,2,2.0,6.0
N-03-00031,2026-01-02T15:16:08,Telecom,DEPT-03,S03-GW01,S03-WS01,10.2.32.177,10.3.33.56,443,80,TCP,32268,69383,60,460,94.41,1,3,2,service.local,2,Yes,USR-041,Certificate,Success,2,python,2,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1076.6973837517212,5.507891113229531,0.6666666666666666,0.52,10,2.0,9.0
N-03-00032,2026-01-08T13:22:39,Telecom,DEPT-03,S03-APP01,S03-CTRL01,10.2.32.209,10.3.33.44,443,53,TCP,1792,34503,61,392,41.35,8,2,4,internal.gov.local,5,No,USR-002,Certificate,Success,1,java,3,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,877.7509068923821,10.955259975816203,0.5,0.453,6,2.0,10.0
N-03-00033,2026-01-20T02:53:04,Telecom,DEPT-03,S03-GW01,S03-APP01,10.2.32.119,10.3.33.156,80,22,TCP,14978,52229,446,175,18.82,1,1,2,monitor.local,1,No,USR-004,Certificate,Success,2,python,2,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3571.0414452709883,32.99681190223167,0.6666666666666666,0.621,3,2.0,7.0
N-03-00034,2026-01-01T10:40:04,Telecom,DEPT-03,S03-CTRL01,S03-WS01,10.2.32.223,10.3.33.236,22,53,UDP,5597,31161,419,414,4.4,8,4,2,monitor.local,2,No,USR-037,SSO,Success,0,python,17,Critical,OT,OWNER-03,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,8354.090909090908,189.3181818181818,0.0,0.833,6,2.0,10.0
N-03-00035,2026-01-18T01:51:53,Telecom,DEPT-03,S03-GW01,S03-MON01,10.2.32.231,10.3.33.54,22,80,TCP,13753,47703,15,116,114.57,3,4,2,auth.local,1,No,USR-040,Certificate,Success,1,svchost,3,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,536.4056908440256,1.1434057781269094,0.5,0.131,6,2.0,10.0
N-03-00036,2026-01-02T03:23:56,Telecom,DEPT-03,S03-MON01,S03-DB01,10.2.32.230,10.3.33.94,443,22,TCP,13762,29211,338,130,3.62,7,4,2,internal.gov.local,5,No,USR-038,Password,Success,1,powershell,2,High,Internal,OWNER-03,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,11870.99447513812,129.28176795580112,0.5,0.468,6,2.0,10.0
N-03-00037,2026-01-14T05:41:40,Telecom,DEPT-03,S03-DB01,S03-BKP01,10.2.32.176,10.3.33.109,53,22,TCP,15699,6738,115,395,27.11,6,4,3,service.local,2,No,USR-076,SSO,Success,2,nginx,0,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,827.6281814828477,18.812246403541128,0.6666666666666666,0.51,7,2.0,11.0
N-03-00038,2026-01-08T02:59:06,Telecom,DEPT-03,S03-GW01,S03-CTRL01,10.2.32.102,10.3.33.38,53,53,UDP,3070,12327,367,319,51.72,4,1,3,monitor.local,3,No,USR-003,Password,Success,2,powershell,20,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,297.69914926527457,13.263727764887857,0.6666666666666666,0.686,4,2.0,8.0
N-03-00039,2026-01-12T23:00:45,Telecom,DEPT-03,S03-MGMT01,S03-BKP01,10.2.32.174,10.3.33.187,22,53,UDP,42328,21346,32,102,60.29,1,2,2,service.local,1,No,USR-049,SSO,Success,0,python,16,Critical,Internal,OWNER-03,6.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1056.1287112290595,2.222590811079781,0.0,0.134,4,2.0,8.0
N-03-00040,2026-01-10T13:42:47,Telecom,DEPT-03,S03-VPN01,S03-GW01,10.2.32.6,10.3.33.217,8080,443,UDP,23075,4439,235,353,14.49,3,4,4,monitor.local,3,No,USR-036,SSO,Success,0,svchost,20,High,DMZ,OWNER-03,9.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1898.8267770876466,40.57971014492754,0.0,0.588,8,2.0,12.0
N-03-00041,2026-01-16T15:53:40,Telecom,DEPT-03,S03-AUTH01,S03-DB01,10.2.32.234,10.3.33.133,22,80,UDP,22860,55902,277,573,99.81,8,2,1,service.local,1,No,USR-072,SSO,Success,0,nginx,7,Critical,Internal,OWNER-03,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,789.1193267207694,8.516180743412484,0.0,0.85,3,2.0,7.0
N-03-00042,2026-01-06T12:14:18,Telecom,DEPT-03,S03-BKP01,S03-MGMT01,10.2.32.126,10.3.33.98,22,443,UDP,19301,18898,371,482,13.89,8,3,3,service.local,1,No,USR-047,Certificate,Success,1,powershell,0,Critical,Internal,OWNER-03,2.5,No,None,Normal,Normal,Normal,Normal,None,Normal,2750.107991360691,61.41108711303095,0.5,0.853,6,2.0,10.0
N-03-00043,2026-01-02T11:09:09,Telecom,DEPT-03,S03-VPN01,S03-GW01,10.2.32.162,10.3.33.160,443,53,UDP,20189,61865,102,324,51.02,5,2,4,service.local,5,No,USR-027,SSO,Success,2,nginx,1,High,DMZ,OWNER-03,9.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1608.2712661701294,8.349666797334379,0.6666666666666666,0.426,6,2.0,10.0
N-03-00044,2026-01-14T04:50:33,Telecom,DEPT-03,S03-CTRL01,S03-GW01,10.2.32.242,10.3.33.42,22,22,TCP,42469,68556,61,272,85.2,5,4,1,service.local,2,Yes,USR-001,SSO,Success,1,nginx,15,Critical,OT,OWNER-03,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1303.1103286384975,3.908450704225352,0.5,0.333,10,2.0,9.0
N-03-00045,2026-01-01T14:57:10,Telecom,DEPT-03,S03-GW01,S03-MON01,10.2.32.46,10.3.33.94,80,22,UDP,13448,10720,98,262,89.19,8,4,2,service.local,5,No,USR-074,SSO,Success,1,nginx,15,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,270.97208207198116,4.036326942482341,0.5,0.36,6,2.0,10.0
N-03-00046,2026-01-16T18:48:02,Telecom,DEPT-03,S03-MGMT01,S03-WS01,10.2.32.26,10.3.33.101,80,53,TCP,23202,35348,285,170,66.49,8,2,2,service.local,5,Yes,USR-080,Certificate,Success,0,nginx,17,Critical,Internal,OWNER-03,6.5,No,None,Normal,Normal,Normal,Normal,None,Normal,880.5835463979546,6.843134305910664,0.0,0.455,9,2.0,8.0
N-03-00047,2026-01-16T03:55:42,Telecom,DEPT-03,S03-AUTH01,S03-MON01,10.2.32.92,10.3.33.113,443,80,TCP,25285,37541,199,286,86.53,8,4,3,monitor.local,5,No,USR-049,Password,Success,1,nginx,17,Critical,Internal,OWNER-03,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,726.0603258985323,5.604992488154397,0.5,0.485,7,2.0,11.0
N-03-00048,2026-01-02T15:39:47,Telecom,DEPT-03,S03-WS01,S03-BKP01,10.2.32.176,10.3.33.21,22,80,TCP,23542,61608,453,17,105.69,3,5,4,internal.gov.local,1,No,USR-067,SSO,Success,2,powershell,3,Medium,Internal,OWNER-03,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,805.6580565805658,4.446967546598543,0.6666666666666666,0.47,9,2.0,13.0
N-03-00049,2026-01-13T08:44:43,Telecom,DEPT-03,S03-WS01,S03-DB01,10.2.32.221,10.3.33.41,22,22,TCP,934,32458,97,556,91.37,6,5,1,internal.gov.local,5,No,USR-045,Password,Success,2,java,19,Medium,Internal,OWNER-03,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,365.4591222501915,7.146765896902703,0.6666666666666666,0.653,6,2.0,10.0
N-03-00050,2026-01-05T18:21:00,Telecom,DEPT-03,S03-GW01,S03-BKP01,10.2.32.250,10.3.33.112,53,80,TCP,48300,29688,417,56,27.32,5,1,1,monitor.local,4,Yes,USR-052,Certificate,Success,0,nginx,18,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2854.612005856515,17.313323572474378,0.0,0.473,7,2.0,6.0
N-03-00051,2026-01-08T19:20:00,Telecom,DEPT-03,S03-APP01,S03-GW01,10.2.32.218,10.3.33.127,443,5432,UDP,2494,46598,250,302,116.59,5,3,3,internal.gov.local,4,No,USR-040,Password,Success,2,svchost,13,High,DMZ,OWNER-03,3.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,421.06527146410497,4.734539840466592,0.6666666666666666,0.552,6,2.0,10.0
N-03-00052,2026-01-13T21:37:41,Telecom,DEPT-03,S03-MON01,S03-DB01,10.2.32.80,10.3.33.64,443,22,UDP,27276,65125,219,324,71.98,8,5,2,monitor.local,2,Yes,USR-030,Password,Success,2,svchost,6,High,Internal,OWNER-03,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1283.703806612948,7.543762156154487,0.6666666666666666,0.543,12,2.0,11.0
N-03-00053,2026-01-06T12:42:31,Telecom,DEPT-03,S03-AUTH01,S03-MGMT01,10.2.32.195,10.3.33.12,80,5432,TCP,37619,5480,169,420,48.72,6,1,3,internal.gov.local,2,No,USR-025,Password,Success,1,svchost,16,Critical,Internal,OWNER-03,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,884.6264367816092,12.089490968801314,0.5,0.589,4,2.0,8.0
N-03-00054,2026-01-14T11:16:49,Telecom,DEPT-03,S03-DB01,S03-AUTH01,10.2.32.131,10.3.33.115,53,5432,TCP,42204,56751,19,364,97.26,2,5,1,monitor.local,1,No,USR-035,Password,Success,0,svchost,7,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1017.4275138803207,3.937898416615258,0.0,0.383,6,2.0,10.0
N-03-00055,2026-01-17T22:04:42,Telecom,DEPT-03,S03-MON01,S03-WS01,10.2.32.57,10.3.33.120,80,5432,TCP,4615,28754,498,79,63.11,5,2,3,internal.gov.local,2,No,USR-062,Certificate,Success,0,svchost,17,High,Internal,OWNER-03,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,528.7434637933767,9.142766598003487,0.0,0.577,5,2.0,9.0
N-03-00056,2026-01-04T03:54:04,Telecom,DEPT-03,S03-AUTH01,S03-MON01,10.2.32.29,10.3.33.191,22,53,UDP,11378,3499,229,211,30.72,8,2,3,auth.local,1,No,USR-042,SSO,Success,1,powershell,14,Critical,Internal,OWNER-03,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,484.27734375,14.322916666666668,0.5,0.44,5,2.0,9.0
N-03-00057,2026-01-16T04:01:06,Telecom,DEPT-03,S03-DB01,S03-APP01,10.2.32.201,10.3.33.103,8080,5432,UDP,39027,23284,209,414,27.84,1,1,3,service.local,5,No,USR-006,Password,Success,1,python,11,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,2238.182471264368,22.37787356321839,0.5,0.623,4,2.0,8.0
N-03-00058,2026-01-18T01:50:56,Telecom,DEPT-03,S03-MON01,S03-CTRL01,10.2.32.28,10.3.33.105,22,53,TCP,34218,69604,497,50,106.82,5,1,1,service.local,3,No,USR-052,Certificate,Success,0,python,16,High,Internal,OWNER-03,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,971.934094738813,5.120763901891032,0.0,0.547,2,2.0,6.0
N-03-00059,2026-01-02T19:49:29,Telecom,DEPT-03,S03-AUTH01,S03-MON01,10.2.32.54,10.3.33.69,53,443,UDP,14456,57076,429,208,9.48,4,1,1,service.local,4,No,USR-020,Certificate,Success,2,java,16,Critical,Internal,OWNER-03,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,7545.569620253164,67.19409282700421,0.6666666666666666,0.637,2,2.0,6.0
N-03-00060,2026-01-09T01:20:00,Telecom,DEPT-03,S03-GW01,S03-MGMT01,10.2.32.168,10.3.33.60,443,5432,TCP,18365,14872,337,84,48.28,8,4,3,service.local,4,No,USR-072,Certificate,Success,1,python,3,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,688.4217067108533,8.71996685998343,0.5,0.421,7,2.0,11.0
N-03-00061,2026-01-17T21:37:30,Telecom,DEPT-03,S03-DB01,S03-WS01,10.2.32.168,10.3.33.35,80,53,TCP,36786,10055,188,355,107.78,3,3,2,internal.gov.local,2,No,USR-026,SSO,Success,1,nginx,13,Critical,Internal,OWNER-03,8.5,No,None,Normal,Normal,Normal,Normal,None,Normal,434.5982557060679,5.03804045277417,0.5,0.543,5,2.0,9.0
N-03-00062,2026-01-06T21:26:32,Telecom,DEPT-03,S03-GW01,S03-WS01,10.2.32.81,10.3.33.20,53,5432,UDP,26654,1948,81,525,59.22,1,4,2,monitor.local,3,No,USR-001,SSO,Success,2,nginx,7,High,DMZ,OWNER-03,7.7,Yes,None,Normal,Normal,Normal,Normal,None,Normal,482.97872340425533,10.233029381965553,0.6666666666666666,0.606,6,2.0,10.0
